YYYY,MM,DD,hh,mm,ss,Q_AR_TR_sum (m^3/s)
1972,8,13,0,0,0,383.126304
1972,8,14,0,0,0,354.526336
1972,8,15,0,0,0,466.094528
1972,8,16,0,0,0,485.63312
1972,8,17,0,0,0,502.056864
1972,8,18,0,0,0,452.219296
1972,8,19,0,0,0,498.942016
1972,8,20,0,0,0,530.090496
1972,8,21,0,0,0,469.492544
1972,8,22,0,0,0,414.557952
1972,8,23,0,0,0,368.684736
1972,8,24,0,0,0,395.302528
1972,8,25,0,0,0,379.161952
1972,8,26,0,0,0,375.763936
1972,8,27,0,0,0,463.546016
1972,8,28,0,0,0,445.140096
1972,8,29,0,0,0,408.328256
1972,8,30,0,0,0,373.498592
1972,8,31,0,0,0,389.356
1972,9,1,0,0,0,393.60352
1972,9,2,0,0,0,346.8808
1972,9,3,0,0,0,312.90064
1972,9,4,0,0,0,282.884832
1972,9,5,0,0,0,289.114528
1972,9,6,0,0,0,310.918464
1972,9,7,0,0,0,361.888704
1972,9,8,0,0,0,346.314464
1972,9,9,0,0,0,499.225184
1972,9,10,0,0,0,491.579648
1972,9,11,0,0,0,448.254944
1972,9,12,0,0,0,414.84112
1972,9,13,0,0,0,408.045088
1972,9,14,0,0,0,389.356
1972,9,15,0,0,0,497.526176
1972,9,16,0,0,0,643.924032
1972,9,17,0,0,0,641.37552
1972,9,18,0,0,0,469.775712
1972,9,19,0,0,0,470.342048
1972,9,20,0,0,0,661.763616
1972,9,21,0,0,0,843.274304
1972,9,22,0,0,0,712.450688
1972,9,23,0,0,0,459.864832
1972,9,24,0,0,0,476.571744
1972,9,25,0,0,0,397.284704
1972,9,26,0,0,0,544.248896
1972,9,27,0,0,0,600.31616
1972,9,28,0,0,0,625.80128
1972,9,29,0,0,0,757.757568
1972,9,30,0,0,0,742.749664
1972,10,1,0,0,0,444.57376
1972,10,2,0,0,0,431.264864
1972,10,3,0,0,0,404.363904
1972,10,4,0,0,0,391.904512
1972,10,5,0,0,0,372.932256
1972,10,6,0,0,0,396.718368
1972,10,7,0,0,0,367.552064
1972,10,8,0,0,0,324.793696
1972,10,9,0,0,0,300.724416
1972,10,10,0,0,0,298.459072
1972,10,11,0,0,0,301.290752
1972,10,12,0,0,0,296.476896
1972,10,13,0,0,0,289.680864
1972,10,14,0,0,0,291.096704
1972,10,15,0,0,0,277.787808
1972,10,16,0,0,0,270.991776
1972,10,17,0,0,0,273.540288
1972,10,18,0,0,0,270.142272
1972,10,19,0,0,0,278.637312
1972,10,20,0,0,0,353.676832
1972,10,21,0,0,0,265.328416
1972,10,22,0,0,0,255.700704
1972,10,23,0,0,0,341.783776
1972,10,24,0,0,0,327.05904
1972,10,25,0,0,0,294.211552
1972,10,26,0,0,0,311.767968
1972,10,27,0,0,0,425.601504
1972,10,28,0,0,0,349.429312
1972,10,29,0,0,0,442.025248
1972,10,30,0,0,0,427.017344
1972,10,31,0,0,0,579.07856
1972,11,1,0,0,0,498.37568
1972,11,2,0,0,0,407.195584
1972,11,3,0,0,0,428.433184
1972,11,4,0,0,0,425.601504
1972,11,5,0,0,0,420.221312
1972,11,6,0,0,0,408.045088
1972,11,7,0,0,0,411.443104
1972,11,8,0,0,0,372.932256
1972,11,9,0,0,0,418.239136
1972,11,10,0,0,0,558.973632
1972,11,11,0,0,0,603.997344
1972,11,12,0,0,0,478.837088
1972,11,13,0,0,0,520.462784
1972,11,14,0,0,0,634.579488
1972,11,15,0,0,0,874.98912
1972,11,16,0,0,0,890.56336
1972,11,17,0,0,0,926.525696
1972,11,18,0,0,0,735.387296
1972,11,19,0,0,0,590.971616
1972,11,20,0,0,0,536.320192
1972,11,21,0,0,0,696.59328
1972,11,22,0,0,0,1118.5136
1972,11,23,0,0,0,906.1376
1972,11,24,0,0,0,855.16736
1972,11,25,0,0,0,846.67232
1972,11,26,0,0,0,866.49408
1972,11,27,0,0,0,1010.90976
1972,11,28,0,0,0,1186.47392
1972,11,29,0,0,0,1104.3552
1972,11,30,0,0,0,948.6128
1972,12,1,0,0,0,923.12768
1972,12,2,0,0,0,991.088
1972,12,3,0,0,0,957.10784
1972,12,4,0,0,0,866.49408
1972,12,5,0,0,0,716.41504
1972,12,6,0,0,0,1019.4048
1972,12,7,0,0,0,1625.38432
1972,12,8,0,0,0,1452.65184
1972,12,9,0,0,0,1415.84
1972,12,10,0,0,0,1265.76096
1972,12,11,0,0,0,931.62272
1972,12,12,0,0,0,1489.46368
1972,12,13,0,0,0,1732.98816
1972,12,14,0,0,0,1803.78016
1972,12,15,0,0,0,1999.16608
1972,12,16,0,0,0,3137.50144
1972,12,17,0,0,0,3550.92672
1972,12,18,0,0,0,3842.58976
1972,12,19,0,0,0,4001.16384
1972,12,20,0,0,0,3768.96608
1972,12,21,0,0,0,3964.352
1972,12,22,0,0,0,4403.2624
1972,12,23,0,0,0,4550.50976
1972,12,24,0,0,0,4575.99488
1972,12,25,0,0,0,4559.0048
1972,12,26,0,0,0,4451.40096
1972,12,27,0,0,0,3562.25344
1972,12,28,0,0,0,2630.63072
1972,12,29,0,0,0,2106.76992
1972,12,30,0,0,0,1934.03744
1972,12,31,0,0,0,3035.56096
1973,1,1,0,0,0,4049.3024
1973,1,2,0,0,0,4374.9456
1973,1,3,0,0,0,4635.46016
1973,1,4,0,0,0,4406.09408
1973,1,5,0,0,0,4295.65856
1973,1,6,0,0,0,4015.32224
1973,1,7,0,0,0,3879.4016
1973,1,8,0,0,0,4372.11392
1973,1,9,0,0,0,5176.31104
1973,1,10,0,0,0,5635.0432
1973,1,11,0,0,0,5858.74592
1973,1,12,0,0,0,5986.17152
1973,1,13,0,0,0,6031.4784
1973,1,14,0,0,0,5776.6272
1973,1,15,0,0,0,5306.56832
1973,1,16,0,0,0,4907.30144
1973,1,17,0,0,0,4318.312
1973,1,18,0,0,0,3896.39168
1973,1,19,0,0,0,3743.48096
1973,1,20,0,0,0,3613.22368
1973,1,21,0,0,0,3556.59008
1973,1,22,0,0,0,3808.6096
1973,1,23,0,0,0,4040.80736
1973,1,24,0,0,0,4338.13376
1973,1,25,0,0,0,4448.56928
1973,1,26,0,0,0,4542.01472
1973,1,27,0,0,0,4391.93568
1973,1,28,0,0,0,4219.2032
1973,1,29,0,0,0,4009.65888
1973,1,30,0,0,0,3706.66912
1973,1,31,0,0,0,3293.24384
1973,2,1,0,0,0,3117.67968
1973,2,2,0,0,0,3378.19424
1973,2,3,0,0,0,3754.80768
1973,2,4,0,0,0,3964.352
1973,2,5,0,0,0,4049.3024
1973,2,6,0,0,0,3712.33248
1973,2,7,0,0,0,3406.51104
1973,2,8,0,0,0,3126.17472
1973,2,9,0,0,0,3327.224
1973,2,10,0,0,0,3242.2736
1973,2,11,0,0,0,3083.69952
1973,2,12,0,0,0,3095.02624
1973,2,13,0,0,0,3010.07584
1973,2,14,0,0,0,3463.14464
1973,2,15,0,0,0,3802.94624
1973,2,16,0,0,0,3913.38176
1973,2,17,0,0,0,4066.29248
1973,2,18,0,0,0,4077.6192
1973,2,19,0,0,0,3726.49088
1973,2,20,0,0,0,3383.8576
1973,2,21,0,0,0,3287.58048
1973,2,22,0,0,0,3063.87776
1973,2,23,0,0,0,2970.43232
1973,2,24,0,0,0,2738.23456
1973,2,25,0,0,0,2293.6608
1973,2,26,0,0,0,1860.41376
1973,2,27,0,0,0,1560.25568
1973,2,28,0,0,0,1398.84992
1973,3,1,0,0,0,1393.18656
1973,3,2,0,0,0,1415.84
1973,3,3,0,0,0,1492.29536
1973,3,4,0,0,0,1415.84
1973,3,5,0,0,0,1580.07744
1973,3,6,0,0,0,1866.07712
1973,3,7,0,0,0,3757.63936
1973,3,8,0,0,0,4222.03488
1973,3,9,0,0,0,3395.18432
1973,3,10,0,0,0,2789.2048
1973,3,11,0,0,0,2933.62048
1973,3,12,0,0,0,3465.97632
1973,3,13,0,0,0,3899.22336
1973,3,14,0,0,0,4120.0944
1973,3,15,0,0,0,4202.21312
1973,3,16,0,0,0,4343.79712
1973,3,17,0,0,0,4980.92512
1973,3,18,0,0,0,5360.37024
1973,3,19,0,0,0,5584.07296
1973,3,20,0,0,0,5813.43904
1973,3,21,0,0,0,5912.54784
1973,3,22,0,0,0,5929.53792
1973,3,23,0,0,0,5731.32032
1973,3,24,0,0,0,5748.3104
1973,3,25,0,0,0,6342.9632
1973,3,26,0,0,0,6682.7648
1973,3,27,0,0,0,6994.2496
1973,3,28,0,0,0,7277.4176
1973,3,29,0,0,0,7390.6848
1973,3,30,0,0,0,7390.6848
1973,3,31,0,0,0,8410.0896
1973,4,1,0,0,0,8806.5248
1973,4,2,0,0,0,9033.0592
1973,4,3,0,0,0,9146.3264
1973,4,4,0,0,0,9259.5936
1973,4,5,0,0,0,8976.4256
1973,4,6,0,0,0,8693.2576
1973,4,7,0,0,0,8721.5744
1973,4,8,0,0,0,8495.04
1973,4,9,0,0,0,8268.5056
1973,4,10,0,0,0,8126.9216
1973,4,11,0,0,0,7645.536
1973,4,12,0,0,0,7305.7344
1973,4,13,0,0,0,6852.6656
1973,4,14,0,0,0,6144.7456
1973,4,15,0,0,0,5012.0736
1973,4,16,0,0,0,3995.50048
1973,4,17,0,0,0,3001.5808
1973,4,18,0,0,0,2823.18496
1973,4,19,0,0,0,3148.82816
1973,4,20,0,0,0,3468.808
1973,4,21,0,0,0,3194.13504
1973,4,22,0,0,0,2678.76928
1973,4,23,0,0,0,2098.27488
1973,4,24,0,0,0,2052.968
1973,4,25,0,0,0,3542.43168
1973,4,26,0,0,0,5635.0432
1973,4,27,0,0,0,6059.7952
1973,4,28,0,0,0,6399.5968
1973,4,29,0,0,0,6739.3984
1973,4,30,0,0,0,6937.616
1973,5,1,0,0,0,6965.9328
1973,5,2,0,0,0,6994.2496
1973,5,3,0,0,0,6682.7648
1973,5,4,0,0,0,6088.112
1973,5,5,0,0,0,5207.45952
1973,5,6,0,0,0,4292.82688
1973,5,7,0,0,0,3276.25376
1973,5,8,0,0,0,3613.22368
1973,5,9,0,0,0,4499.53952
1973,5,10,0,0,0,4853.49952
1973,5,11,0,0,0,4847.83616
1973,5,12,0,0,0,4935.61824
1973,5,13,0,0,0,4445.7376
1973,5,14,0,0,0,3729.32256
1973,5,15,0,0,0,3134.66976
1973,5,16,0,0,0,2307.8192
1973,5,17,0,0,0,1815.10688
1973,5,18,0,0,0,1560.25568
1973,5,19,0,0,0,1410.17664
1973,5,20,0,0,0,1379.02816
1973,5,21,0,0,0,1778.29504
1973,5,22,0,0,0,2220.03712
1973,5,23,0,0,0,2599.48224
1973,5,24,0,0,0,2568.33376
1973,5,25,0,0,0,2508.86848
1973,5,26,0,0,0,2806.19488
1973,5,27,0,0,0,3041.22432
1973,5,28,0,0,0,3250.76864
1973,5,29,0,0,0,3975.67872
1973,5,30,0,0,0,4241.85664
1973,5,31,0,0,0,4394.76736
1973,6,1,0,0,0,4428.74752
1973,6,2,0,0,0,4643.9552
1973,6,3,0,0,0,4643.9552
1973,6,4,0,0,0,4139.91616
1973,6,5,0,0,0,2933.62048
1973,6,6,0,0,0,2605.1456
1973,6,7,0,0,0,2893.97696
1973,6,8,0,0,0,3134.66976
1973,6,9,0,0,0,3247.93696
1973,6,10,0,0,0,3123.34304
1973,6,11,0,0,0,2930.7888
1973,6,12,0,0,0,2406.928
1973,6,13,0,0,0,2319.14592
1973,6,14,0,0,0,2545.68032
1973,6,15,0,0,0,2715.58112
1973,6,16,0,0,0,2421.0864
1973,6,17,0,0,0,2228.53216
1973,6,18,0,0,0,1863.24544
1973,6,19,0,0,0,1608.39424
1973,6,20,0,0,0,1792.45344
1973,6,21,0,0,0,2086.94816
1973,6,22,0,0,0,2469.22496
1973,6,23,0,0,0,2259.68064
1973,6,24,0,0,0,1965.18592
1973,6,25,0,0,0,1715.99808
1973,6,26,0,0,0,1478.13696
1973,6,27,0,0,0,1347.87968
1973,6,28,0,0,0,1333.72128
1973,6,29,0,0,0,1319.56288
1973,6,30,0,0,0,976.9296
1973,7,1,0,0,0,824.01888
1973,7,2,0,0,0,613.341888
1973,7,3,0,0,0,656.94976
1973,7,4,0,0,0,908.96928
1973,7,5,0,0,0,911.80096
1973,7,6,0,0,0,1090.1968
1973,7,7,0,0,0,1183.64224
1973,7,8,0,0,0,1330.8896
1973,7,9,0,0,0,1379.02816
1973,7,10,0,0,0,1209.12736
1973,7,11,0,0,0,1217.6224
1973,7,12,0,0,0,1509.28544
1973,7,13,0,0,0,1568.75072
1973,7,14,0,0,0,1551.76064
1973,7,15,0,0,0,1543.2656
1973,7,16,0,0,0,1398.84992
1973,7,17,0,0,0,1699.008
1973,7,18,0,0,0,1622.55264
1973,7,19,0,0,0,1701.83968
1973,7,20,0,0,0,1758.47328
1973,7,21,0,0,0,1735.81984
1973,7,22,0,0,0,1614.0576
1973,7,23,0,0,0,1268.59264
1973,7,24,0,0,0,1396.01824
1973,7,25,0,0,0,1330.8896
1973,7,26,0,0,0,1333.72128
1973,7,27,0,0,0,1220.45408
1973,7,28,0,0,0,1127.00864
1973,7,29,0,0,0,945.78112
1973,7,30,0,0,0,1118.5136
1973,7,31,0,0,0,908.96928
1973,8,1,0,0,0,1175.1472
1973,8,2,0,0,0,1393.18656
1973,8,3,0,0,0,1016.57312
1973,8,4,0,0,0,934.4544
1973,8,5,0,0,0,750.3952
1973,8,6,0,0,0,679.320032
1973,8,7,0,0,0,620.13792
1973,8,8,0,0,0,753.22688
1973,8,9,0,0,0,815.240672
1973,8,10,0,0,0,755.492224
1973,8,11,0,0,0,609.377536
1973,8,12,0,0,0,546.797408
1973,8,13,0,0,0,582.476576
1973,8,14,0,0,0,645.62304
1973,8,15,0,0,0,1025.06816
1973,8,16,0,0,0,1025.06816
1973,8,17,0,0,0,951.44448
1973,8,18,0,0,0,758.89024
1973,8,19,0,0,0,702.25664
1973,8,20,0,0,0,646.755712
1973,8,21,0,0,0,753.22688
1973,8,22,0,0,0,633.163648
1973,8,23,0,0,0,476.854912
1973,8,24,0,0,0,467.510368
1973,8,25,0,0,0,462.97968
1973,8,26,0,0,0,432.397536
1973,8,27,0,0,0,382.2768
1973,8,28,0,0,0,551.611264
1973,8,29,0,0,0,765.686272
1973,8,30,0,0,0,867.626752
1973,8,31,0,0,0,870.458432
1973,9,1,0,0,0,821.1872
1973,9,2,0,0,0,514.799424
1973,9,3,0,0,0,424.752
1973,9,4,0,0,0,380.294624
1973,9,5,0,0,0,530.656832
1973,9,6,0,0,0,689.230912
1973,9,7,0,0,0,710.75168
1973,9,8,0,0,0,715.565536
1973,9,9,0,0,0,605.696352
1973,9,10,0,0,0,525.842976
1973,9,11,0,0,0,621.270592
1973,9,12,0,0,0,548.213248
1973,9,13,0,0,0,560.955808
1973,9,14,0,0,0,530.94
1973,9,15,0,0,0,423.619328
1973,9,16,0,0,0,356.225344
1973,9,17,0,0,0,410.876768
1973,9,18,0,0,0,430.981696
1973,9,19,0,0,0,377.746112
1973,9,20,0,0,0,334.421408
1973,9,21,0,0,0,383.69264
1973,9,22,0,0,0,405.779744
1973,9,23,0,0,0,431.548032
1973,9,24,0,0,0,468.076704
1973,9,25,0,0,0,462.413344
1973,9,26,0,0,0,482.80144
1973,9,27,0,0,0,340.084768
1973,9,28,0,0,0,423.619328
1973,9,29,0,0,0,488.181632
1973,9,30,0,0,0,646.472544
1973,10,1,0,0,0,824.01888
1973,10,2,0,0,0,1064.71168
1973,10,3,0,0,0,1104.3552
1973,10,4,0,0,0,763.13776
1973,10,5,0,0,0,703.106144
1973,10,6,0,0,0,626.367616
1973,10,7,0,0,0,487.332128
1973,10,8,0,0,0,488.181632
1973,10,9,0,0,0,412.292608
1973,10,10,0,0,0,459.581664
1973,10,11,0,0,0,521.312288
1973,10,12,0,0,0,622.686432
1973,10,13,0,0,0,467.793536
1973,10,14,0,0,0,421.92032
1973,10,15,0,0,0,365.003552
1973,10,16,0,0,0,378.02928
1973,10,17,0,0,0,378.312448
1973,10,18,0,0,0,405.213408
1973,10,19,0,0,0,385.957984
1973,10,20,0,0,0,366.70256
1973,10,21,0,0,0,383.69264
1973,10,22,0,0,0,415.973792
1973,10,23,0,0,0,276.938304
1973,10,24,0,0,0,425.318336
1973,10,25,0,0,0,463.829184
1973,10,26,0,0,0,478.837088
1973,10,27,0,0,0,489.314304
1973,10,28,0,0,0,355.659008
1973,10,29,0,0,0,341.783776
1973,10,30,0,0,0,334.421408
1973,10,31,0,0,0,528.10832
1973,11,1,0,0,0,642.508192
1973,11,2,0,0,0,639.393344
1973,11,3,0,0,0,534.904352
1973,11,4,0,0,0,422.769824
1973,11,5,0,0,0,449.387616
1973,11,6,0,0,0,462.413344
1973,11,7,0,0,0,561.522144
1973,11,8,0,0,0,621.270592
1973,11,9,0,0,0,713.58336
1973,11,10,0,0,0,676.77152
1973,11,11,0,0,0,664.02896
1973,11,12,0,0,0,643.074528
1973,11,13,0,0,0,693.7616
1973,11,14,0,0,0,639.95968
1973,11,15,0,0,0,572.565696
1973,11,16,0,0,0,647.605216
1973,11,17,0,0,0,600.31616
1973,11,18,0,0,0,496.110336
1973,11,19,0,0,0,453.0688
1973,11,20,0,0,0,412.575776
1973,11,21,0,0,0,551.611264
1973,11,22,0,0,0,1175.1472
1973,11,23,0,0,0,962.7712
1973,11,24,0,0,0,906.1376
1973,11,25,0,0,0,869.042592
1973,11,26,0,0,0,838.17728
1973,11,27,0,0,0,821.1872
1973,11,28,0,0,0,1214.79072
1973,11,29,0,0,0,1701.83968
1973,11,30,0,0,0,2132.25504
1973,12,1,0,0,0,2140.75008
1973,12,2,0,0,0,2013.32448
1973,12,3,0,0,0,2069.95808
1973,12,4,0,0,0,2072.78976
1973,12,5,0,0,0,2075.62144
1973,12,6,0,0,0,2302.15584
1973,12,7,0,0,0,2287.99744
1973,12,8,0,0,0,2259.68064
1973,12,9,0,0,0,2132.25504
1973,12,10,0,0,0,1888.73056
1973,12,11,0,0,0,1302.5728
1973,12,12,0,0,0,1098.69184
1973,12,13,0,0,0,1294.07776
1973,12,14,0,0,0,1118.5136
1973,12,15,0,0,0,957.10784
1973,12,16,0,0,0,886.31584
1973,12,17,0,0,0,713.58336
1973,12,18,0,0,0,812.69216
1973,12,19,0,0,0,1093.02848
1973,12,20,0,0,0,1370.53312
1973,12,21,0,0,0,1446.98848
1973,12,22,0,0,0,1625.38432
1973,12,23,0,0,0,1517.78048
1973,12,24,0,0,0,1127.00864
1973,12,25,0,0,0,951.44448
1973,12,26,0,0,0,2347.46272
1973,12,27,0,0,0,4071.95584
1973,12,28,0,0,0,4400.43072
1973,12,29,0,0,0,4703.42048
1973,12,30,0,0,0,4864.82624
1973,12,31,0,0,0,4924.29152
1974,1,1,0,0,0,5125.3408
1974,1,2,0,0,0,5652.03328
1974,1,3,0,0,0,6105.10208
1974,1,4,0,0,0,6512.864
1974,1,5,0,0,0,6711.0816
1974,1,6,0,0,0,6711.0816
1974,1,7,0,0,0,6456.2304
1974,1,8,0,0,0,6034.31008
1974,1,9,0,0,0,5629.37984
1974,1,10,0,0,0,5552.92448
1974,1,11,0,0,0,5484.96416
1974,1,12,0,0,0,5431.16224
1974,1,13,0,0,0,5340.54848
1974,1,14,0,0,0,5374.52864
1974,1,15,0,0,0,5391.51872
1974,1,16,0,0,0,5295.2416
1974,1,17,0,0,0,5077.20224
1974,1,18,0,0,0,4794.03424
1974,1,19,0,0,0,4675.10368
1974,1,20,0,0,0,4777.04416
1974,1,21,0,0,0,5164.98432
1974,1,22,0,0,0,5198.96448
1974,1,23,0,0,0,5201.79616
1974,1,24,0,0,0,5230.11296
1974,1,25,0,0,0,5230.11296
1974,1,26,0,0,0,5167.816
1974,1,27,0,0,0,5147.99424
1974,1,28,0,0,0,5136.66752
1974,1,29,0,0,0,5241.43968
1974,1,30,0,0,0,5538.76608
1974,1,31,0,0,0,5649.2016
1974,2,1,0,0,0,5620.8848
1974,2,2,0,0,0,5595.39968
1974,2,3,0,0,0,5419.83552
1974,2,4,0,0,0,5196.1328
1974,2,5,0,0,0,4938.44992
1974,2,6,0,0,0,4689.26208
1974,2,7,0,0,0,4955.44
1974,2,8,0,0,0,5224.4496
1974,2,9,0,0,0,5493.4592
1974,2,10,0,0,0,5295.2416
1974,2,11,0,0,0,5207.45952
1974,2,12,0,0,0,4969.5984
1974,2,13,0,0,0,4703.42048
1974,2,14,0,0,0,4292.82688
1974,2,15,0,0,0,3887.89664
1974,2,16,0,0,0,3936.0352
1974,2,17,0,0,0,4397.59904
1974,2,18,0,0,0,4615.6384
1974,2,19,0,0,0,4754.39072
1974,2,20,0,0,0,4876.15296
1974,2,21,0,0,0,4944.11328
1974,2,22,0,0,0,4995.08352
1974,2,23,0,0,0,5065.87552
1974,2,24,0,0,0,5119.67744
1974,2,25,0,0,0,5142.33088
1974,2,26,0,0,0,5128.17248
1974,2,27,0,0,0,4890.31136
1974,2,28,0,0,0,4468.39104
1974,3,1,0,0,0,4117.26272
1974,3,2,0,0,0,3717.99584
1974,3,3,0,0,0,3228.1152
1974,3,4,0,0,0,2333.30432
1974,3,5,0,0,0,1871.74048
1974,3,6,0,0,0,1795.28512
1974,3,7,0,0,0,1832.09696
1974,3,8,0,0,0,1812.2752
1974,3,9,0,0,0,1667.85952
1974,3,10,0,0,0,1585.7408
1974,3,11,0,0,0,1410.17664
1974,3,12,0,0,0,1285.58272
1974,3,13,0,0,0,1537.60224
1974,3,14,0,0,0,1577.24576
1974,3,15,0,0,0,1554.59232
1974,3,16,0,0,0,1311.06784
1974,3,17,0,0,0,951.44448
1974,3,18,0,0,0,798.53376
1974,3,19,0,0,0,829.68224
1974,3,20,0,0,0,1245.9392
1974,3,21,0,0,0,2041.64128
1974,3,22,0,0,0,2542.84864
1974,3,23,0,0,0,2590.9872
1974,3,24,0,0,0,2336.136
1974,3,25,0,0,0,1936.86912
1974,3,26,0,0,0,1942.53248
1974,3,27,0,0,0,1919.87904
1974,3,28,0,0,0,2115.26496
1974,3,29,0,0,0,2109.6016
1974,3,30,0,0,0,2775.0464
1974,3,31,0,0,0,2891.14528
1974,4,1,0,0,0,2913.79872
1974,4,2,0,0,0,3896.39168
1974,4,3,0,0,0,4553.34144
1974,4,4,0,0,0,4465.55936
1974,4,5,0,0,0,4587.3216
1974,4,6,0,0,0,4791.20256
1974,4,7,0,0,0,5071.53888
1974,4,8,0,0,0,5261.26144
1974,4,9,0,0,0,5207.45952
1974,4,10,0,0,0,4907.30144
1974,4,11,0,0,0,4488.2128
1974,4,12,0,0,0,4145.57952
1974,4,13,0,0,0,4643.9552
1974,4,14,0,0,0,5218.78624
1974,4,15,0,0,0,5663.36
1974,4,16,0,0,0,6031.4784
1974,4,17,0,0,0,6144.7456
1974,4,18,0,0,0,6008.82496
1974,4,19,0,0,0,5714.33024
1974,4,20,0,0,0,5201.79616
1974,4,21,0,0,0,4774.21248
1974,4,22,0,0,0,4544.8464
1974,4,23,0,0,0,4312.64864
1974,4,24,0,0,0,4023.81728
1974,4,25,0,0,0,3596.2336
1974,4,26,0,0,0,3035.56096
1974,4,27,0,0,0,2378.6112
1974,4,28,0,0,0,1582.90912
1974,4,29,0,0,0,1243.10752
1974,4,30,0,0,0,1197.80064
1974,5,1,0,0,0,1404.51328
1974,5,2,0,0,0,1364.86976
1974,5,3,0,0,0,1282.75104
1974,5,4,0,0,0,889.14752
1974,5,5,0,0,0,753.22688
1974,5,6,0,0,0,671.10816
1974,5,7,0,0,0,597.767648
1974,5,8,0,0,0,623.252768
1974,5,9,0,0,0,641.092352
1974,5,10,0,0,0,770.21696
1974,5,11,0,0,0,937.28608
1974,5,12,0,0,0,843.84064
1974,5,13,0,0,0,1059.04832
1974,5,14,0,0,0,1211.95904
1974,5,15,0,0,0,1277.08768
1974,5,16,0,0,0,1387.5232
1974,5,17,0,0,0,1407.34496
1974,5,18,0,0,0,1599.8992
1974,5,19,0,0,0,1461.14688
1974,5,20,0,0,0,1370.53312
1974,5,21,0,0,0,1398.84992
1974,5,22,0,0,0,1738.65152
1974,5,23,0,0,0,1783.9584
1974,5,24,0,0,0,1973.68096
1974,5,25,0,0,0,1849.08704
1974,5,26,0,0,0,1548.92896
1974,5,27,0,0,0,1296.90944
1974,5,28,0,0,0,2287.99744
1974,5,29,0,0,0,2636.29408
1974,5,30,0,0,0,2687.26432
1974,5,31,0,0,0,2758.05632
1974,6,1,0,0,0,2528.69024
1974,6,2,0,0,0,2112.43328
1974,6,3,0,0,0,1713.1664
1974,6,4,0,0,0,1846.25536
1974,6,5,0,0,0,1953.8592
1974,6,6,0,0,0,2137.9184
1974,6,7,0,0,0,2718.4128
1974,6,8,0,0,0,2735.40288
1974,6,9,0,0,0,2633.4624
1974,6,10,0,0,0,2489.04672
1974,6,11,0,0,0,2143.58176
1974,6,12,0,0,0,2135.08672
1974,6,13,0,0,0,1829.26528
1974,6,14,0,0,0,2016.15616
1974,6,15,0,0,0,1849.08704
1974,6,16,0,0,0,1495.12704
1974,6,17,0,0,0,1192.13728
1974,6,18,0,0,0,1194.96896
1974,6,19,0,0,0,948.6128
1974,6,20,0,0,0,914.63264
1974,6,21,0,0,0,1036.39488
1974,6,22,0,0,0,1059.04832
1974,6,23,0,0,0,906.1376
1974,6,24,0,0,0,648.45472
1974,6,25,0,0,0,572.848864
1974,6,26,0,0,0,658.931936
1974,6,27,0,0,0,652.419072
1974,6,28,0,0,0,618.155744
1974,6,29,0,0,0,580.4944
1974,6,30,0,0,0,517.064768
1974,7,1,0,0,0,445.9896
1974,7,2,0,0,0,427.300512
1974,7,3,0,0,0,443.724256
1974,7,4,0,0,0,485.349952
1974,7,5,0,0,0,490.730144
1974,7,6,0,0,0,479.120256
1974,7,7,0,0,0,529.52416
1974,7,8,0,0,0,524.993472
1974,7,9,0,0,0,535.470688
1974,7,10,0,0,0,780.694176
1974,7,11,0,0,0,863.6624
1974,7,12,0,0,0,1135.50368
1974,7,13,0,0,0,928.79104
1974,7,14,0,0,0,639.95968
1974,7,15,0,0,0,583.32608
1974,7,16,0,0,0,533.488512
1974,7,17,0,0,0,639.676512
1974,7,18,0,0,0,716.698208
1974,7,19,0,0,0,803.064448
1974,7,20,0,0,0,768.517952
1974,7,21,0,0,0,418.805472
1974,7,22,0,0,0,683.567552
1974,7,23,0,0,0,851.769344
1974,7,24,0,0,0,676.77152
1974,7,25,0,0,0,646.472544
1974,7,26,0,0,0,620.987424
1974,7,27,0,0,0,656.383424
1974,7,28,0,0,0,654.401248
1974,7,29,0,0,0,744.165504
1974,7,30,0,0,0,932.472224
1974,7,31,0,0,0,983.442464
1974,8,1,0,0,0,554.442944
1974,8,2,0,0,0,523.011296
1974,8,3,0,0,0,457.882656
1974,8,4,0,0,0,465.245024
1974,8,5,0,0,0,475.439072
1974,8,6,0,0,0,406.34608
1974,8,7,0,0,0,401.815392
1974,8,8,0,0,0,671.957664
1974,8,9,0,0,0,1121.34528
1974,8,10,0,0,0,1223.28576
1974,8,11,0,0,0,1031.581024
1974,8,12,0,0,0,748.129856
1974,8,13,0,0,0,635.71216
1974,8,14,0,0,0,857.99904
1974,8,15,0,0,0,991.654336
1974,8,16,0,0,0,1265.76096
1974,8,17,0,0,0,1257.26592
1974,8,18,0,0,0,1022.23648
1974,8,19,0,0,0,900.47424
1974,8,20,0,0,0,692.34576
1974,8,21,0,0,0,758.89024
1974,8,22,0,0,0,648.45472
1974,8,23,0,0,0,611.359712
1974,8,24,0,0,0,606.545856
1974,8,25,0,0,0,507.437056
1974,8,26,0,0,0,500.641024
1974,8,27,0,0,0,526.126144
1974,8,28,0,0,0,657.799264
1974,8,29,0,0,0,663.179456
1974,8,30,0,0,0,536.60336
1974,8,31,0,0,0,608.8112
1974,9,1,0,0,0,722.0784
1974,9,2,0,0,0,1149.66208
1974,9,3,0,0,0,1288.4144
